file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged
data/fy21/schedule_c/fy21_appendix_b_local.csv,959,2021,200177748,"EDIFY Communities of New York, Inc.",10000,unconfirmed,5000,5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,965,2021,814449558,"Educators for Student Success Association, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1013,2021,201981209,"Feathered Friends Parrot Adoption Services, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1021,2021,113044143,"Federazione Italo-Americana of Brooklyn & Queens, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1054,2021,133179546,Food Bank For New York City,13500,unconfirmed,13766,-266,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1086,2021,134122378,Friends of Crotona Park,10000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1087,2021,134122378,Friends of Crotona Park,10000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1172,2021,821011857,Good Call NYC Corporation,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1181,2021,202765775,"Grace Family Services, Inc.",5500,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1195,2021,112382250,Greater Ridgewood Restoration Corporation,25000,unconfirmed,25270,-270,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1199,2021,112508190,Greater Woodhaven Development Corporation,9000,unconfirmed,5000,4000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1258,2021,135562162,"Helen Keller International, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1259,2021,135562162,"Helen Keller International, Inc.",24000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1260,2021,135562162,"Helen Keller International, Inc.",2500,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1269,2021,113462888,Highland Park Community Development Corporation,25000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1273,2021,133573852,"Hispanic Federation, Inc.",159000,unconfirmed,150000,9000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1359,2021,133628301,"Irish Business Organization of New York, Inc., The",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1372,2021,112489195,"Jamaica Center Improvement Association, Inc.",30000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1408,2021,112425813,"Jewish Community Council of the Rockaway Peninsula, Inc.",20500,unconfirmed,25000,-4500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1418,2021,113362754,"J'Ouvert City International, Inc.",6000,unconfirmed,5000,1000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1455,2021,133097905,Kingsbridge-Riverdale-Van Cortlandt Development Corporation,101000,unconfirmed,50000,51000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1480,2021,204393724,"La Nueva Esperanza, Inc.",7500,unconfirmed,5000,2500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1514,2021,272188237,LES Creative People In Action,3500,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1515,2021,272188237,LES Creative People In Action,3000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1523,2021,208512786,Koslowitz LGBT Network,50000,unconfirmed,20655,29345,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1524,2021,208512786,LGBT Network,15000,unconfirmed,11567,3433,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1527,2021,205252137,Life of Hope,4000,unconfirmed,9000,-5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1539,2021,133922300,"Lincoln Square District Management Association, Inc.",12000,unconfirmed,8500,3500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1571,2021,205751217,"Make Music New York, Inc.",3000,unconfirmed,5000,-2000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1573,2021,205751217,"Make Music New York, Inc.",15000,unconfirmed,13500,1500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1574,2021,205751217,"Make Music New York, Inc.",10000,unconfirmed,13500,-3500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1582,2021,030553092,"Man Up, Inc.",150000,unconfirmed,118750,31250,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1639,2021,473034551,"Metro Chamber Orchestra, Inc.",4000,unconfirmed,5000,-1000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1669,2021,850592518,"Migrant Kitchen Incorporated, The",102000,unconfirmed,10000,92000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1700,2021,261407568,"Moving Mountains, Inc.",5000,unconfirmed,20000,-15000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1726,2021,202659913,"Myrtle Avenue Brooklyn DMA, Inc.",21500,unconfirmed,16500,5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1728,2021,112912570,Myrtle Avenue District Management Association,20000,unconfirmed,10000,10000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1756,2021,471267077,"Neighborhood Housing Services of Queens CDC, Inc.",24000,unconfirmed,10000,14000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1798,2021,131693134,New York Botanical Garden,12000,unconfirmed,10000,2000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1806,2021,133793940,"New York Chapter of the National Black MBA Association, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,1810,2021,133057954,"New York City Audubon Society, Inc.",10000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2090,2021,112764038,"North Flatbush Avenue District Management Association, Inc.",5000,unconfirmed,25000,-20000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2100,2021,113029912,"Northern Woodside Coalition, Inc.",9000,unconfirmed,3500,5500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2157,2021,112023047,Our Lady of Hope Roman Catholic Church,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2226,2021,136643607,Port Richmond High School Boy's Track & Field Team,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2227,2021,136643607,Port Richmond High School Boy's Track & Field Team,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2263,2021,203937275,"Public Housing Communities, Inc.",6000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2377,2021,202474691,Quilts of Valor: Quilters by the Sea,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2379,2021,114023035,"Ragamuffin, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2400,2021,455137219,"Remember the Triangle Fire Coalition, Inc.",7700,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2415,2021,262200571,"Rhapsody Players, Inc.",10000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2456,2021,113457320,"Sacred Music Chorale of Richmond Hill, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2538,2021,453818185,"Shetu, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2539,2021,453818185,"Shetu, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2550,2021,272830778,"Sisters With Purpose, Inc.",10000,unconfirmed,5000,5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2573,2021,810728516,"South Shore District Management Association, Inc.",15000,unconfirmed,10000,5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2660,2021,020535999,Sustainable South Bronx,25000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2661,2021,020535999,Sustainable South Bronx,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2678,2021,111875161,"Temple Sholom of Flatbush, Inc.",3000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2700,2021,133586505,"Travis Fourth of July Celebration Committee, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2709,2021,133870800,"Union American Methodist Episcopal Church of New York, Inc.",5000,unconfirmed,9000,-4000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2731,2021,133906171,"United Staten Island Veterans Organization, Inc., The",5000,unconfirmed,61500,-56500,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2737,2021,270093159,"Universal Child Project Incorporated, The",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2760,2021,453803373,"Urban Librarians Unite, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2837,2021,832933336,"White Lotus Collective LTD., The",10000,unconfirmed,5000,5000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2839,2021,133776486,White Plains Road District Management Association,11000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2845,2021,132725423,Wildcat Service Corporation,96000,unconfirmed,100000,-4000,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2878,2021,113348710,"Woven Spaces, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_b_local.csv,2900,2021,200351906,Young Women's Christian Association of Queens,8000,unconfirmed,5000,3000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,58,2021,112870465,"Berean Community and Family Life Center, Inc. -Community Drumline",5000,unconfirmed,2763,2237,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,59,2021,112870465,"Berean Community and Family Life Center, Inc. -Summer Day Camp & Enrichment Academy",4000,unconfirmed,2763,1237,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,74,2021,111633501,Blessed Virgin Mary Help of Christians Church,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,75,2021,111633501,Blessed Virgin Mary Help of Christians Church -Youth Program,3500,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,155,2021,112981085,Central Brooklyn Economic Development Corporation -Youth Employment Program & Lil Bro Summer Camp,15000,unconfirmed,19375,-4375,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,234,2021,112880221,"Council For Unity, Inc.",12000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,235,2021,112880221,"Council For Unity, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,244,2021,471583227,Dance Project of Washington Heights,10000,unconfirmed,5000,5000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,250,2021,475466069,"Detective Rafael Ramos Foundation, The",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,316,2021,112196556,"Flushing Day Care Center, Inc. -Martin L. King Jr. Memorial Day Care Center",7000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,329,2021,132612524,"Fund for the City of New York, Inc.",7000,unconfirmed,8000,-1000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,386,2021,132968079,"H.T. Dance Company, Inc./Chen Dance Center",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,398,2021,135562162,"Helen Keller International, Inc.",25000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,399,2021,135562162,"Helen Keller International, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,400,2021,135562162,"Helen Keller International, Inc. -Student Vision Program",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,410,2021,111639813,"Hillcrest Jewish Center, Inc., The -Summer Day Camp",5000,unconfirmed,10000,-5000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,432,2021,113102237,"Inner City Handball Association, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,437,2021,112688282,"Jackson Heights Art Club, Inc. -Children's Art Program",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,441,2021,111681124,"Jewish Center of Jackson Heights, Inc. -Youth Programs",12500,unconfirmed,22000,-9500,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,453,2021,112425813,"Jewish Community Council of the Rockaway Peninsula, Inc.",15000,unconfirmed,15280,-280,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,454,2021,364559064,"Josephine Foundation, Inc. -Broadway Blockbusters Summer Program",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,471,2021,161651233,"Korea Youth Promotion Association of USA, Inc.",26000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,483,2021,208512786,LGBT Network,5000,unconfirmed,11567,-6567,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,485,2021,205252137,Life of Hope -Youth Immigrant Family Literacy Initiative,8000,unconfirmed,9000,-1000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,498,2021,134201577,"Making Books Sing, Inc. -New York City Children’s Theater: Arts- in-Education Programs",2500,unconfirmed,5000,-2500,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,519,2021,133916131,"Millennium Dance Company, Inc.",10000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,602,2021,132949483,"New York Road Runners, Inc.",2500,unconfirmed,3500,-1000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,605,2021,262647383,"New York United Jewish Association, Inc. -Girls Enrichment Program & Back to School Street Fair",18000,unconfirmed,20000,-2000,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,630,2021,111723786,Our Lady of the Miraculous Medal Roman Catholic Church,6000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,725,2021,812780414,Sacred Heart Catholic Academy of Glendale -Summer Program,5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,726,2021,111666876,Sacred Heart Youth Program,6000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,760,2021,453162464,"Sports Oriented Nurturing Youth Partnership, Inc. -Council District 42",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,795,2021,111875161,"Temple Sholom of Flatbush, Inc. -Youth Program",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,853,2021,112949074,"Works Little League, Inc.",2500,unconfirmed,5000,-2500,,
data/fy21/schedule_c/fy21_appendix_c_youth.csv,858,2021,832005292,"Young Airmans Association, The -United Youth Aviators Summer Camp",7500,unconfirmed,10000,-2500,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,60,2021,112903423,"Caribbean American Chamber of Commerce and Industry, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,150,2021,111630807,Helen Keller Services,5000,unconfirmed,5500,-500,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,188,2021,275281758,Little Essentials,2500,unconfirmed,5000,-2500,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,196,2021,275282132,"MCCNY Charities, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,197,2021,275282132,"MCCNY Charities, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,206,2021,133916131,"Millennium Dance Company, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,343,2021,112903423,"Caribbean American Chamber of Commerce and Industry, Inc.",10000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,376,2021,202765775,"Grace Family Services, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,380,2021,833034480,"I Hold the Key, Inc.",5000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,390,2021,208512786,LGBT Network,45000,unconfirmed,20655,24345,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,405,2021,131693134,New York Botanical Garden,20000,unconfirmed,25000,-5000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,523,2021,208512786,LGBT Network,637500,unconfirmed,20655,616845,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,536,2021,133843322,Center for Employment Opportunities,689361,rounding,689360,1,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,582,2021,132655001,Health + Hospitals,700000,unconfirmed,600000,100000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,603,2021,136400434,Department of Cultural Affairs,90000,unconfirmed,86700,3300,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,668,2021,134113613,Center for Educational Innovation,500000,unconfirmed,259000,241000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,672,2021,814065685,"Learning & Educational Solutions, Inc.",100000,unconfirmed,82000,18000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,682,2021,208512786,LGBT Network,100000,unconfirmed,20655,79345,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,686,2021,136400434,Department of Education,625000,unconfirmed,600000,25000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,696,2021,133893536,City University of New York,1000000,unconfirmed,1020000,-20000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,704,2021,133179546,Food Bank for New York City,625000,unconfirmed,275000,350000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,719,2021,135562202,Community Service Society of New York,273700,unconfirmed,157250,116450,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,729,2021,237348989,"Korean Community Services of Metropolitan New York, Inc.",69785,unconfirmed,85000,-15215,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,731,2021,113344389,Make the Road New York,77343,unconfirmed,85000,-7657,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,735,2021,132972415,Northern Manhattan Improvement Corporation,83973,unconfirmed,85000,-1027,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,738,2021,112594500,"Polonians Organized to Minister to Our Community, Inc.",63155,unconfirmed,42500,20655,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,741,2021,113632920,South Asian Council for Social Services,63155,unconfirmed,53766,9389,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,757,2021,060646594,"American Lung Association of the Northeast, Inc.",66300,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,758,2021,133092676,Harlem Hospital Center,255000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,785,2021,131893908,Goddard Riverside Community Center,31230,unconfirmed,24500,6730,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,788,2021,133584089,"Housing Works, Inc.",473090,unconfirmed,356860,116230,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,792,2021,204393724,"La Nueva Esperanza, Inc.",31230,unconfirmed,20000,11230,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,850,2021,133749744,"African Services Committee, Inc.",44820,unconfirmed,43980,840,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,858,2021,133706365,APICHA Community Health Center,62740,unconfirmed,60000,2740,,
