Fund,Department,Control Officer,Department ID,Short Title,Link to Website,Department Description,Adopted 2015,Itemized 2015,Adopted 2016,Itemized 2016,Adopted 2017,Itemized 2017,Adopted 2018,Itemized 2018,Adopted 2019,Itemized 2019,Adopted 2020,Itemized 2020,Adopted 2021,Itemized 2021,Adopted 2022,Itemized 2022,Adopted 2023,Itemized 2023,Adopted 2024,Itemized 2024,Adopted 2025,Itemized 2025,Adopted 2026,Itemized 2026,Adopted 2027,Itemized 2027
Speaker’s Initiative to Address Citywide Needs,COMPASS,DYCD,1130,COMPASS,,"“COMPASS” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $1,813,600.",0,0,0,0,0,0,1813600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Civic Education in New York City Schools,DYCD,1131,Civic Education in New York City Schools,,"“Civic Education in New York City Schools” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $500,000.",0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Homeless Prevention Services for Veterans,HRA,1132,Homeless Prevention Services for Veterans,,"“Homeless Prevention Services for Veterans” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by HRA. FY2022 adopted: $300,000.",0,0,0,0,0,0,0,0,0,0,300000,300000,285000,285000,300000,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Job Placement for Veterans,SBS/DYCD,1133,Job Placement for Veterans,,"“Job Placement for Veterans” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by SBS/DYCD. FY2022 adopted: $200,000.",0,0,0,0,0,0,0,0,0,0,200000,0,190000,0,200000,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Legal Services for Veterans,HRA,1134,Legal Services for Veterans,,"“Legal Services for Veterans” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by HRA. FY2022 adopted: $600,000.",0,0,0,0,0,0,0,0,0,0,600000,0,570000,0,600000,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Mental Health Services for Veterans,DOHMH,1135,Mental Health Services for Veterans,,"“Mental Health Services for Veterans” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DOHMH. FY2022 adopted: $500,000.",0,0,0,0,0,0,0,0,0,0,500000,0,475000,0,500000,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Multiple Speaker’s Initiative to Address Citywide Needs,Unspecified agency,1136,Multiple Speaker’s Initiative to Address Citywide Needs,,"“Multiple Speaker’s Initiative to Address Citywide Needs” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by Unspecified agency. FY2027 adopted: $86,522,049.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86522049,0
Speaker’s Initiative to Address Citywide Needs,Sports Training and Rolemodels for Success Initiative,DYCD,1137,Sports Training and Rolemodels for Success Initiative,,"“Sports Training and Rolemodels for Success Initiative” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $1,200,000.",0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Veterans Community Development,DYCD/DCLA/CUNY/DOHMH,1138,Veterans Community Development,,"“Veterans Community Development” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD/DCLA/CUNY/DOHMH. FY2022 adopted: $1,270,000.",0,0,0,0,0,0,0,0,0,0,1270000,0,1206500,0,1270000,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,Year-Round Employment Program,DYCD,1139,Year-Round Employment Program,,"“Year-Round Employment Program” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $8,000,000.",0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker’s Initiative to Address Citywide Needs,YouthBuild Project Initiative,DYCD,1140,YouthBuild Project Initiative,,"“YouthBuild Project Initiative” — a Speaker’s Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $2,100,000.",0,0,0,0,0,0,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX COMMISSION,City Council Tax Reform Commission,Unspecified agency,1141,City Council Tax Reform Commission,,"“City Council Tax Reform Commission” — a TAX COMMISSION discretionary initiative administered by Unspecified agency. FY2015 adopted: $424,000.",424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Contraceptive Fund,DOHMH,1142,Contraceptive Fund,,"“Contraceptive Fund” — a VETERAN SERVICES discretionary initiative administered by DOHMH. FY2017 adopted: $400,000.",0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Dedicated Contraceptive Fund,DHMH,1143,Dedicated Contraceptive Fund,,"“Dedicated Contraceptive Fund” — a VETERAN SERVICES discretionary initiative administered by DHMH. FY2025 adopted: $973,126.",0,0,0,0,0,0,0,0,417500,0,0,0,0,0,0,0,0,0,973126,973126,973126,973126,0,0,0,0
VETERAN SERVICES,District Attorneys Warrant Reduction Events,Unspecified agency,1144,District Attorneys Warrant Reduction Events,,"“District Attorneys Warrant Reduction Events” — a VETERAN SERVICES discretionary initiative administered by Unspecified agency. FY2017 adopted: $175,000.",0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Foster Youth Transitional Care,HRA,1145,Foster Youth Transitional Care,,"“Foster Youth Transitional Care” — a VETERAN SERVICES discretionary initiative administered by HRA. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Gender Equity Liaisons,Multiple agencies,1146,Gender Equity Liaisons,,"“Gender Equity Liaisons” — a VETERAN SERVICES discretionary initiative administered by Multiple agencies. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,H+H Transgender Specific Healthcare Training,Unspecified agency,1147,H+H Transgender Specific Healthcare Training,,"“H+H Transgender Specific Healthcare Training” — a VETERAN SERVICES discretionary initiative administered by Unspecified agency. FY2017 adopted: $250,000.",0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,HRA Teen RAPP,DSS/HRA,1148,HRA Teen RAPP,,"“HRA Teen RAPP” — a VETERAN SERVICES discretionary initiative administered by DSS/HRA. FY2025 adopted: $250,000.",0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,250000,250000,250000,250000,0,0,0,0
VETERAN SERVICES,Homeless Prevention Services for Veterans,DSS/HRA,1149,Homeless Prevention Services for Veterans,,"“Homeless Prevention Services for Veterans” — a VETERAN SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $340,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340000,0,0,0
VETERAN SERVICES,Initiative for Immigrant Survivors of Domestic Violence,DYCD,1150,Initiative for Immigrant Survivors of Domestic Violence,,"“Initiative for Immigrant Survivors of Domestic Violence” — a VETERAN SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $530,000.",0,0,0,0,250000,0,0,0,350000,0,0,0,0,0,0,0,0,0,530000,0,530000,0,0,0,0,0
VETERAN SERVICES,Job Placement for Veterans,SBS,1151,Job Placement for Veterans,,"“Job Placement for Veterans” — a VETERAN SERVICES discretionary initiative administered by SBS. FY2026 adopted: $200,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0
VETERAN SERVICES,Legal Services for Veterans,DSS/HRA,1152,Legal Services for Veterans,,"“Legal Services for Veterans” — a VETERAN SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $600,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0
VETERAN SERVICES,Mental Health Services for Veterans,DHMH,1153,Mental Health Services for Veterans,,"“Mental Health Services for Veterans” — a VETERAN SERVICES discretionary initiative administered by DHMH. FY2026 adopted: $420,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,420000,0,0
VETERAN SERVICES,Paul A. Vallone Veteran Resource Centers (Formerly Veteran Resource Centers),DVS,1154,Paul A. Vallone Veteran Resource Centers (Formerly Veteran Resource Centers),,"“Paul A. Vallone Veteran Resource Centers (Formerly Veteran Resource Centers)” — a VETERAN SERVICES discretionary initiative administered by DVS. FY2026 adopted: $540,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,540000,0,0
VETERAN SERVICES,Post-Arrest Diversion Program for Young Adults,MOCJ,1155,Post-Arrest Diversion Program for Young Adults,,"“Post-Arrest Diversion Program for Young Adults” — a VETERAN SERVICES discretionary initiative administered by MOCJ. FY2017 adopted: $250,000.",0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Power Action Change Empowerment (PACE) Initiative for Young Adults,MOCJ,1156,Power Action Change Empowerment (PACE) Initiative for Young Adults,,"“Power Action Change Empowerment (PACE) Initiative for Young Adults” — a VETERAN SERVICES discretionary initiative administered by MOCJ. FY2017 adopted: $250,000.",0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Prevent Sexual Assault (PSA) Initiative for Young Adults,DYCD,1157,Prevent Sexual Assault (PSA) Initiative for Young Adults,,"“Prevent Sexual Assault (PSA) Initiative for Young Adults” — a VETERAN SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $350,000.",0,0,0,0,250000,0,0,0,275000,0,0,0,0,0,0,0,0,0,350000,0,350000,0,0,0,0,0
VETERAN SERVICES,Step In and Stop It Initiative to Address Bystander Intervention,DYCD,1158,Step In and Stop It Initiative to Address Bystander Intervention,,"“Step In and Stop It Initiative to Address Bystander Intervention” — a VETERAN SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $174,000.",0,0,0,0,250000,0,0,0,154000,0,0,0,0,0,0,0,0,0,174000,0,174000,0,0,0,0,0
VETERAN SERVICES,Veterans Community Development,Multiple agencies,1159,Veterans Community Development,,"“Veterans Community Development” — a VETERAN SERVICES discretionary initiative administered by Multiple agencies. FY2026 adopted: $1,270,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270000,1270000,0,0
VETERAN SERVICES,Work-Based Learning Internships,DOE,1160,Work-Based Learning Internships,,"“Work-Based Learning Internships” — a VETERAN SERVICES discretionary initiative administered by DOE. FY2025 adopted: $714,500.",0,0,0,0,600000,0,0,0,600000,0,0,0,0,0,0,0,0,0,714500,0,714500,0,0,0,0,0
VETERAN SERVICES,Wrap-Around Support for Transitional-Aged Foster Youth,ACS,1161,Wrap-Around Support for Transitional-Aged Foster Youth,,"“Wrap-Around Support for Transitional-Aged Foster Youth” — a VETERAN SERVICES discretionary initiative administered by ACS. FY2025 adopted: $1,096,788.",0,0,0,0,0,0,0,0,1100000,0,0,0,0,0,0,0,0,0,1096788,0,1096788,0,0,0,0,0
VETERAN SERVICES,Young Women's Leadership Development,DYCD,1162,Young Women's Leadership Development,,"“Young Women's Leadership Development” — a VETERAN SERVICES discretionary initiative administered by DYCD. FY2019 adopted: $1,096,000.",0,0,0,0,825000,0,0,0,1096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERAN SERVICES,Young Women’s Leadership Development,DYCD,1163,Young Women’s Leadership Development,,"“Young Women’s Leadership Development” — a VETERAN SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $1,740,500.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740500,0,1740500,0,0,0,0,0
VETERAN SERVICES,Youth Health Initiative,ACS,1164,Youth Health Initiative,,"“Youth Health Initiative” — a VETERAN SERVICES discretionary initiative administered by ACS. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Adult Literacy Initiative,DYCD,1165,Adult Literacy Initiative,,"“Adult Literacy Initiative” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $1,380,000.",0,0,1380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Big Brothers Big Sisters of New York City,DYCD,1166,Big Brothers Big Sisters of New York City,,"“Big Brothers Big Sisters of New York City” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $850,000.",0,0,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,COMPASS Slot Restoration,DYCD,1167,COMPASS Slot Restoration,,"“COMPASS Slot Restoration” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $9,886,800.",0,0,9886800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Communities of Color Nonprofit Stabilization Fund,DYCD,1168,Communities of Color Nonprofit Stabilization Fund,,"“Communities of Color Nonprofit Stabilization Fund” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $2,500,000.",0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Homeless Prevention Services for Veterans,HRA,1169,Homeless Prevention Services for Veterans,,"“Homeless Prevention Services for Veterans” — a VETERANS SERVICES discretionary initiative administered by HRA. FY2023 adopted: $300,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Job Placement for Veterans,SBS/DYCD,1170,Job Placement for Veterans,,"“Job Placement for Veterans” — a VETERANS SERVICES discretionary initiative administered by SBS/DYCD. FY2023 adopted: $200,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Legal Services for Veterans,HRA,1171,Legal Services for Veterans,,"“Legal Services for Veterans” — a VETERANS SERVICES discretionary initiative administered by HRA. FY2023 adopted: $600,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Mental Health Services for Veterans,DOHMH,1172,Mental Health Services for Veterans,,"“Mental Health Services for Veterans” — a VETERANS SERVICES discretionary initiative administered by DOHMH. FY2023 adopted: $500,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,400000,0,0,0,0,0,0,0,0
VETERANS SERVICES,NYC Digital Inclusion and Literacy Initiative,DYCD,1173,NYC Digital Inclusion and Literacy Initiative,,"“NYC Digital Inclusion and Literacy Initiative” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $1,020,000.",0,0,1020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,NYC Youth Build,DYCD,1174,NYC Youth Build,,"“NYC Youth Build” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $2,100,000.",0,0,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,NYC Youth Council,DYCD,1175,NYC Youth Council,,"“NYC Youth Council” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $349,654.",0,0,349654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,New York Junior Tennis League,DYCD,1176,New York Junior Tennis League,,"“New York Junior Tennis League” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $800,000.",0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Services for Women Veterans,SBS,1177,Services for Women Veterans,,"“Services for Women Veterans” — a VETERANS SERVICES discretionary initiative administered by SBS. FY2015 adopted: $50,000.",50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Sports & Arts in Schools Foundation,DYCD,1178,Sports & Arts in Schools Foundation,,"“Sports & Arts in Schools Foundation” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Sports Training and Rolemodels for Success Initiative,DYCD,1179,Sports Training and Rolemodels for Success Initiative,,"“Sports Training and Rolemodels for Success Initiative” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Student Voter Registration Day,DYCD,1180,Student Voter Registration Day,,"“Student Voter Registration Day” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $343,840.",0,0,343840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Summer Youth Employment Program (SYEP),DYCD,1181,Summer Youth Employment Program (SYEP),,"“Summer Youth Employment Program (SYEP)” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $21,000,000.",0,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,TASC After-Three Initiative,DYCD,1182,TASC After-Three Initiative,,"“TASC After-Three Initiative” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $3,000,000.",0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,Veterans Community Development,DYCD/DCLA/CUNY/DOHMH,1183,Veterans Community Development,,"“Veterans Community Development” — a VETERANS SERVICES discretionary initiative administered by DYCD/DCLA/CUNY/DOHMH. FY2023 adopted: $1,270,000.",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270000,1016000,0,0,0,0,0,0,0,0
VETERANS SERVICES,Women’s Housing and Economic Development Corporation (WHEDco),DYCD,1184,Women’s Housing and Economic Development Corporation (WHEDco),,"“Women’s Housing and Economic Development Corporation (WHEDco)” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $210,000.",0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETERANS SERVICES,YMCA Y After School Academy,DYCD,1185,YMCA Y After School Academy,,"“YMCA Y After School Academy” — a VETERANS SERVICES discretionary initiative administered by DYCD. FY2016 adopted: $350,000.",0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
