resolution,page,row,column,raw_text,confidence,flag,crop
3,26,0,organization,"Asian Women in Business, Inc.",0.683,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row00-organization.png
3,26,0,star,*,0.396,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row00-star.png
3,26,1,amount,"$70,000.00",0.785,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row01-amount.png
3,26,2,organization,"Caribbean American Chamber of Commerce and Industry, Inc.",0.69,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row02-organization.png
3,26,2,ein,11-2903423,0.769,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row02-ein.png
3,26,3,ein,13-3591350,0.768,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row03-ein.png
3,26,4,organization,New York State Chapter of the National Association of Minority Contractors,0.693,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row04-organization.png
3,26,4,ein,20-8574186,0.693,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row04-ein.png
3,26,5,amount,"$80,000.00",0.577,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row05-amount.png
3,26,7,organization,"One Hundred Black Men, Inc.",0.568,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row07-organization.png
3,26,8,amount,"$190,000.00",0.546,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row08-amount.png
3,26,8,status,Government Entity,0.618,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row08-status.png
3,26,9,organization,South Bronx Overall Economic Development Corporation (SOBRO),0.787,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row09-organization.png
3,26,9,ein,13-2736022,0.789,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row09-ein.png
3,26,10,organization,St. Nicholas Neighborhood Preservation Corporation,0.502,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row10-organization.png
3,26,10,ein,51-0192170,0.699,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row10-ein.png
3,26,11,organization,Upper Manhattan Council Assisting Neighbors,0.718,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row11-organization.png
3,26,11,status,Application Pending,0.67,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row11-status.png
3,26,12,organization,West Brighton Community Local Development Corporation,0.514,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p026-row12-organization.png
3,28,0,status,Application Pending,0.76,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row00-status.png
3,28,1,ein,51-0135262,0.514,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row01-ein.png
3,28,1,status,Application Pending,0.594,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row01-status.png
3,28,2,agency,DCA,0.621,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row02-agency.png
3,28,2,status,Application Pending,0.753,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row02-status.png
3,28,2,star,*,0.772,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row02-star.png
3,28,3,organization,Harlem Artist Development League Especially for You -H.A.D.LEY. Players,0.593,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row03-organization.png
3,28,4,organization,"International Arts Relations, Inc.",0.749,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row04-organization.png
3,28,4,ein,23-7212492,0.759,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row04-ein.png
3,28,6,organization,"National Black Theatre Workshop, Inc.",0.558,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row06-organization.png
3,28,7,status,Application Pending,0.521,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row07-status.png
3,28,8,star,*,0.564,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row08-star.png
3,28,9,organization,"Thaila Spanish Theatre, inc.",0.519,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p028-row09-organization.png
3,30,0,amount,"($5,000. 00)",0.732,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row00-amount.png
3,30,1,amount,"($20,270.03)",0.789,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p030-row01-amount.png
3,30,1,organization,Neighborhood Housing Services WOW,0.665,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row01-organization.png
3,30,1,amount,"($20,270.03)",0.789,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row01-amount.png
3,30,1,status,Cleared,0.767,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row01-status.png
3,30,2,ein,13-2926433,0.74,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row02-ein.png
3,30,2,amount,"($5,000.00)",0.764,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row02-amount.png
3,30,4,amount,"$20,270.03",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p030-row04-amount.png
3,30,5,organization,"West Side Federation for Senior and Supportive Housing, Inc.",0.511,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row05-organization.png
3,30,5,status,Application Pending,0.777,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p030-row05-status.png
3,34,0,amount,"$7,481.30",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row00-amount.png
3,34,0,status,Application Pending,0.631,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row00-status.png
3,34,1,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row01-amount.png
3,34,1,organization,"Aging in America Community Services, inc. Meals on' Wheels",0.641,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row01-organization.png
3,34,1,ein,13-4099045,0.755,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row01-ein.png
3,34,1,status,Application Pending,0.773,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row01-status.png
3,34,2,amount,"$7,481.30",0.868,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row02-amount.png
3,34,2,organization,"Aging in America Community Services, Inc. - Meals on Wheels",0.466,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row02-organization.png
3,34,3,amount,"$7,481.30",0.842,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row03-amount.png
3,34,3,organization,"Agudath Israel of America Community Services, Inc. Boro Park Senior Center",0.547,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row03-organization.png
3,34,4,amount,"$7,481.30",0.836,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row04-amount.png
3,34,4,organization,"Agudath Israel of America Community Services, Inc. - Boro Park Senior Center",0.684,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row04-organization.png
3,34,5,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row05-amount.png
3,34,5,organization,"Agudath Israel of America Community Services, Inc. - Boro Park Senior Center",0.592,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row05-organization.png
3,34,5,ein,13-3975090,0.766,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row05-ein.png
3,34,6,amount,"$7,481.30",0.997,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row06-amount.png
3,34,7,organization,Allen A.M.E. Neighborhood Preservation and Development Corp. Senior Transportation,0.784,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row07-organization.png
3,34,7,amount,$748130,0.468,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row07-amount.png
3,34,7,status,Missing PQL Application,0.587,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row07-status.png
3,34,8,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row08-amount.png
3,34,8,organization,"Allen Community Senior Citizens Center, inc.",0.586,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row08-organization.png
3,34,8,status,Missing PQL Application,0.656,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row08-status.png
3,34,9,amount,"$7,481.30",0.983,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row09-amount.png
3,34,9,organization,"ARC XVI Fort Washington, Inc. Whist l South Bronx Transportation",0.423,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row09-organization.png
3,34,10,amount,"$7,481.30",0.981,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row10-amount.png
3,34,10,organization,"ARC XVI Fort Washington, Inc. - Whist I South Bronx Transportation",0.507,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row10-organization.png
3,34,11,amount,"$7,481.30",0.994,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row11-amount.png
3,34,11,organization,"ARC XVI Fort Washington, Inc. - Whist I South Bronx Transportation",0.635,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row11-organization.png
3,34,12,amount,"$7,481.30",0.993,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row12-amount.png
3,34,12,organization,"ARC XVI Fort Washington, Inc. - Whist II South Bronx Transportation",0.564,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row12-organization.png
3,34,13,amount,"$7,481.30",0.662,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row13-amount.png
3,34,13,organization,"ARCXVI Fort Washington, Inc. - Whist Transportation",0.58,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row13-organization.png
3,34,13,ein,13-2745426,0.527,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row13-ein.png
3,34,13,amount,"$7,481.30",0.662,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row13-amount.png
3,34,14,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row14-amount.png
3,34,15,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row15-amount.png
3,34,15,organization,"ARC XVI Fort Washington, inc. - Whist Transportation",0.503,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row15-organization.png
3,34,16,amount,"$7,481.30",0.892,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row16-amount.png
3,34,17,amount,"$7,481.30",0.802,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row17-amount.png
3,34,17,organization,"ARC XVI Fort Washington, Inc. - Whist Transportation",0.646,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row17-organization.png
3,34,18,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row18-amount.png
3,34,18,organization,"ARCXVI Fort Washington, Inc. - Whist Transportation",0.795,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row18-organization.png
3,34,18,status,Cleared,0.75,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row18-status.png
3,34,19,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row19-amount.png
3,34,19,status,Application Pending,0.765,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row19-status.png
3,34,20,amount,"$7,481.30",0.979,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row20-amount.png
3,34,20,organization,Bethlehem Evangelical Lutheran Church - Bay Ridge Center for Older Adults,0.528,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row20-organization.png
3,34,20,status,Application Pending,0.794,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row20-status.png
3,34,21,amount,"$7,481.30",0.827,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row21-amount.png
3,34,21,ein,11-6260710,0.594,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row21-ein.png
3,34,22,amount,"$7,481.30",0.989,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row22-amount.png
3,34,22,status,Application Pending,0.595,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row22-status.png
3,34,23,amount,"$7,481.30",0.703,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row23-amount.png
3,34,23,amount,"$7,481.30",0.703,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row23-amount.png
3,34,23,status,Application Pending,0.567,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row23-status.png
3,34,24,amount,"$7,481.30",0.947,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row24-amount.png
3,34,24,organization,Bethlehem Evangelical Lutheran Church - Bay Ridge Center for Older Adults,0.794,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row24-organization.png
3,34,24,status,Application Pending,0.547,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row24-status.png
3,34,25,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row25-amount.png
3,34,25,ein,11-6260710,0.531,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row25-ein.png
3,34,26,amount,"$7,481.30",0.89,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row26-amount.png
3,34,26,organization,Bethlehem Evangelical Lutheran Church - Bay Ridge Center for Older Adults,0.525,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row26-organization.png
3,34,27,amount,"$7,481.30",0.836,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row27-amount.png
3,34,28,amount,"$7,481.30",0.935,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row28-amount.png
3,34,29,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row29-amount.png
3,34,30,amount,"$7,481.30",0.983,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row30-amount.png
3,34,31,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row31-amount.png
3,34,32,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row32-amount.png
3,34,32,ein,13-2744533,0.537,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row32-ein.png
3,34,33,amount,"$7,481.30",0.994,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row33-amount.png
3,34,33,organization,Brooks Memorial United Methodist Church - Senior Center,0.762,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row33-organization.png
3,34,33,status,Did Not Apply for Seniors,0.625,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row33-status.png
3,34,34,amount,"$7,481.30",0.566,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row34-amount.png
3,34,34,amount,"$7,481.30",0.566,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row34-amount.png
3,34,35,amount,"$7,481.30",0.908,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row35-amount.png
3,34,35,organization,"Caring Community, Inc., The - Our Lady of Pompeii Senior Center",0.647,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row35-organization.png
3,34,35,ein,13-2980755,0.587,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row35-ein.png
3,34,36,amount,"$7,481.30",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row36-amount.png
3,34,36,organization,"Caring Community, Inc., The - Our Lady of Pompeil Senior Center",0.574,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row36-organization.png
3,34,37,amount,"$7,481.30",0.996,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row37-amount.png
3,34,38,amount,"$7,481.30",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row38-amount.png
3,34,38,organization,"Catholic Charities Neighborhood Services, Inc - Bay Senior Center",0.667,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row38-organization.png
3,34,39,amount,$7.481.30,0.996,ocr:amt,data/fy09/transparency-resolutions/review-crops/r03-p034-row39-amount.png
3,34,40,organization,Catholic Chanties Neighborhood Services Inc - Bay Sen.or Center,0.675,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row40-organization.png
3,34,40,amount,$748130,0.645,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r03-p034-row40-amount.png
